x1_CeilingHeight,x2_GridModule,x3_OuterFurniture,x4_VisualBoundary,x5_PhysicalBoundary,x6_InnerFurniture,pred_mean,pred_std
2.8,6.5,0,2,0,0,0.7372558,0.7422993
2.8,6.5,0,2,1,2,0.46326354,0.7253488
2.8,6.5,0,2,1,1,0.6391293,0.708075
2.8,6.5,0,2,1,0,0.77503204,0.7241161
2.8,6.5,0,0,0,2,-0.3387551,0.71519387
2.8,6.5,0,0,0,1,-0.24547109,0.70818925
2.8,6.5,0,0,0,0,-0.10396895,0.7212806
2.8,6.5,0,0,1,2,-0.46158,0.71269196
2.8,6.5,0,0,1,1,-0.39833042,0.7043057
2.8,6.5,0,0,1,0,-0.2636566,0.71620136
2.8,8.0,2,1,0,2,0.19721428,0.6948957
2.8,8.0,2,1,0,1,0.38395014,0.69176036
2.8,8.0,2,1,0,0,0.55161834,0.7065225
2.8,8.0,2,1,1,2,0.16813043,0.6984392
2.8,8.0,2,1,1,1,0.34533074,0.690787
2.8,8.0,2,1,1,0,0.5117289,0.701483
2.8,8.0,2,2,0,2,0.7402508,0.72787565
2.8,8.0,2,2,0,1,0.9645251,0.72712374
2.8,8.0,2,2,0,0,1.0977008,0.74985325
2.8,8.0,2,2,1,2,0.80682814,0.7099443
2.8,8.0,2,2,1,1,1.0435855,0.70661503
2.8,8.0,2,2,1,0,1.1741054,0.7316374
2.8,8.0,2,0,0,2,-0.07044849,0.71830964
2.8,8.0,2,0,0,1,0.084052235,0.6942683
2.8,8.0,2,0,0,0,0.24843183,0.68641305
2.8,8.0,2,0,1,2,-0.18378612,0.71743566
2.8,8.0,2,0,1,1,-0.0561876,0.6983182
2.8,8.0,2,0,1,0,0.10226455,0.69437826
2.8,8.0,1,1,0,2,0.04341665,0.6954646
2.8,8.0,1,1,0,1,0.19915262,0.6900095
2.8,8.0,1,1,0,0,0.35509995,0.7001815
2.8,8.0,1,1,1,2,0.0037929118,0.69560474
2.8,8.0,1,1,1,1,0.14918032,0.6878617
2.8,8.0,1,1,1,0,0.30464485,0.6964585
2.8,8.0,1,2,0,2,0.55544615,0.7296516
2.8,8.0,1,2,0,1,0.7549815,0.72230715
2.8,8.0,1,2,0,0,0.8935509,0.7378524
2.8,8.0,1,2,1,2,0.6066377,0.71136665
2.8,8.0,1,2,1,1,0.8166987,0.7011704
2.8,8.0,1,2,1,0,0.9565444,0.71883374
2.8,8.0,1,0,0,2,-0.20194098,0.70991516
2.8,8.0,1,0,0,1,-0.0707849,0.6893395
2.8,8.0,1,0,0,0,0.087168485,0.6871208
2.8,8.0,1,0,1,2,-0.33616588,0.7101595
2.8,8.0,1,0,1,1,-0.23945662,0.6923649
2.8,8.0,1,0,1,0,-0.08902714,0.69152874
2.8,8.0,0,1,0,2,-0.07341918,0.7055507
2.8,8.0,0,1,0,1,0.034891516,0.69937986
2.8,8.0,0,1,0,0,0.16025236,0.7108429
2.8,8.0,0,1,1,2,-0.117340535,0.7028924
2.8,8.0,0,1,1,1,-0.020460814,0.6970148
2.8,8.0,0,1,1,0,0.10231748,0.70905185
2.8,8.0,0,2,0,2,0.36418906,0.7495422
2.8,8.0,0,2,0,1,0.5170851,0.73630947
2.8,8.0,0,2,0,0,0.6418123,0.7451215
2.8,8.0,0,2,1,2,0.39594355,0.73434055
2.8,8.0,0,2,1,1,0.55579114,0.7182833
2.8,8.0,0,2,1,0,0.683689,0.72826076
2.8,8.0,0,0,0,2,-0.3009579,0.71536493
2.8,8.0,0,0,0,1,-0.22095248,0.69781774
2.8,8.0,0,0,0,0,-0.094130844,0.70258707
2.8,8.0,0,0,1,2,-0.43260548,0.7154066
2.8,8.0,0,0,1,1,-0.38535866,0.69751096
2.8,8.0,0,0,1,0,-0.2659664,0.70103985
4.0,6.5,2,1,0,2,0.19156256,0.6848824
4.0,6.5,2,1,0,1,0.41626695,0.68762344
4.0,6.5,2,1,0,0,0.60432196,0.7078153
4.0,6.5,2,1,1,2,0.1657714,0.6950737
4.0,6.5,2,1,1,1,0.37959746,0.689291
4.0,6.5,2,1,1,0,0.5648197,0.7015254
4.0,6.5,2,2,0,2,0.8402897,0.7200917
4.0,6.5,2,2,0,1,1.1084281,0.71632504
4.0,6.5,2,2,0,0,1.2583122,0.73866314
4.0,6.5,2,2,1,2,0.91877997,0.7043174
4.0,6.5,2,2,1,1,1.2041978,0.69540745
4.0,6.5,2,2,1,0,1.3504401,0.7187119
4.0,6.5,2,0,0,2,-0.20731935,0.7121492
4.0,6.5,2,0,0,1,-0.04851803,0.69493145
4.0,6.5,2,0,0,0,0.13583162,0.69283193
4.0,6.5,2,0,1,2,-0.33118388,0.70940936
4.0,6.5,2,0,1,1,-0.19547424,0.6913725
4.0,6.5,2,0,1,0,-0.011898369,0.6886129
4.0,6.5,1,1,0,2,-0.011959165,0.69042206
4.0,6.5,1,1,0,1,0.17481104,0.6899772
4.0,6.5,1,1,0,0,0.35494724,0.70566064
4.0,6.5,1,1,1,2,-0.05516836,0.6928025
4.0,6.5,1,1,1,1,0.1202015,0.687816
4.0,6.5,1,1,1,0,0.2990338,0.69991815
4.0,6.5,1,2,0,2,0.6037295,0.71615463
4.0,6.5,1,2,0,1,0.8395822,0.7065227
4.0,6.5,1,2,0,0,0.9990058,0.7247678
4.0,6.5,1,2,1,2,0.65902245,0.69544387
4.0,6.5,1,2,1,1,0.9075651,0.68152595
4.0,6.5,1,2,1,0,1.0697389,0.7033564
4.0,6.5,1,0,0,2,-0.36940727,0.7048475
4.0,6.5,1,0,0,1,-0.24179718,0.6938802
4.0,6.5,1,0,0,0,-0.06644437,0.6986259
4.0,6.5,1,0,1,2,-0.51428425,0.702107
4.0,6.5,1,0,1,1,-0.41858193,0.68974453
4.0,6.5,1,0,1,0,-0.24640343,0.69369125
4.0,6.5,0,1,0,2,-0.16751155,0.7044686
4.0,6.5,0,1,0,1,-0.038585514,0.700677
4.0,6.5,0,1,0,0,0.10980263,0.7164035
4.0,6.5,0,1,1,2,-0.22044978,0.7000523
4.0,6.5,0,1,1,1,-0.1032283,0.6957354
4.0,6.5,0,1,1,0,0.04366198,0.71186143
4.0,6.5,0,2,0,2,0.3595995,0.7359373
4.0,6.5,0,2,0,1,0.53589547,0.7215118
4.0,6.5,0,2,0,0,0.68029666,0.73396885
4.0,6.5,0,2,1,2,0.38968137,0.71695983
4.0,6.5,0,2,1,1,0.57336915,0.7000741
4.0,6.5,0,2,1,0,0.7223455,0.716417
4.0,6.5,0,0,0,2,-0.4659979,0.71064466
4.0,6.5,0,0,0,1,-0.39032027,0.70401496
4.0,6.5,0,0,0,0,-0.25117418,0.7163527
4.0,6.5,0,0,1,2,-0.60728645,0.70780313
4.0,6.5,0,0,1,1,-0.5639608,0.6994477
4.0,6.5,0,0,1,0,-0.43071696,0.710417
4.0,8.0,2,1,0,2,0.09080997,0.6922882
4.0,8.0,2,1,0,1,0.27285245,0.6895936
4.0,8.0,2,1,0,0,0.45050672,0.70419264
4.0,8.0,2,1,1,2,0.05849436,0.6967493
4.0,8.0,2,1,1,1,0.23063472,0.6890974
4.0,8.0,2,1,1,0,0.4072093,0.69930303
4.0,8.0,2,2,0,2,0.67246425,0.72128683
4.0,8.0,2,2,0,1,0.9080119,0.7206952
4.0,8.0,2,2,0,0,1.0591118,0.7435166
4.0,8.0,2,2,1,2,0.7419244,0.704687
4.0,8.0,2,2,1,1,0.9914365,0.70101297
4.0,8.0,2,2,1,0,1.1410046,0.72558653
4.0,8.0,2,0,0,2,-0.1767095,0.713467
4.0,8.0,2,0,0,1,-0.033671707,0.69254214
4.0,8.0,2,0,0,0,0.13223591,0.68693507
4.0,8.0,2,0,1,2,-0.29868898,0.71300775
4.0,8.0,2,0,1,1,-0.1853666,0.69599724
4.0,8.0,2,0,1,0,-0.026373595,0.69359165
4.0,8.0,1,1,0,2,-0.090729564,0.69133425
4.0,8.0,1,1,0,1,0.055240303,0.68680257
4.0,8.0,1,1,0,0,0.21943775,0.69658965
4.0,8.0,1,1,1,2,-0.13448271,0.6921356
4.0,8.0,1,1,1,1,0.0004892647,0.68507326
4.0,8.0,1,1,1,0,0.16404441,0.6932606
4.0,8.0,1,2,0,2,0.47391918,0.7225057
4.0,8.0,1,2,0,1,0.68176734,0.715537
4.0,8.0,1,2,0,0,0.8363961,0.73122185
4.0,8.0,1,2,1,2,0.5285299,0.7050002
4.0,8.0,1,2,1,1,0.7481921,0.6951325
4.0,8.0,1,2,1,0,0.9046713,0.7129246
4.0,8.0,1,0,0,2,-0.3311138,0.7059114
4.0,8.0,1,0,0,1,-0.21951553,0.6878125
4.0,8.0,1,0,0,0,-0.06447467,0.68591124
4.0,8.0,1,0,1,2,-0.47913632,0.7064525
4.0,8.0,1,0,1,1,-0.40479466,0.6900226
4.0,8.0,1,0,1,0,-0.2576091,0.6888271
4.0,8.0,0,1,0,2,-0.21770987,0.69869095
4.0,8.0,0,1,0,1,-0.12192997,0.6937278
4.0,8.0,0,1,0,0,0.009498864,0.70493895
4.0,8.0,0,1,1,2,-0.26634762,0.69650906
4.0,8.0,0,1,1,1,-0.18284449,0.6916348
4.0,8.0,0,1,1,0,-0.054685444,0.7032918
4.0,8.0,0,2,0,2,0.27888253,0.7418212
4.0,8.0,0,2,0,1,0.435527,0.7289514
4.0,8.0,0,2,0,0,0.5717912,0.738068
4.0,8.0,0,2,1,2,0.31394258,0.72700185
4.0,8.0,0,2,1,1,0.47834173,0.71164954
4.0,8.0,0,2,1,0,0.617556,0.72234976
4.0,8.0,0,0,0,2,-0.43613252,0.7109406
4.0,8.0,0,0,0,1,-0.3793014,0.69445115
4.0,8.0,0,0,0,0,-0.25899073,0.6978736
4.0,8.0,0,0,1,2,-0.5847162,0.7111525
4.0,8.0,0,0,1,1,-0.5633677,0.69330627
4.0,8.0,0,0,1,0,-0.45041284,0.6947123
8.5,6.5,2,1,0,2,-0.029638141,0.7158977
8.5,6.5,2,1,0,1,0.15205875,0.7179979
8.5,6.5,2,1,0,0,0.3333675,0.73700756
8.5,6.5,2,1,1,2,-0.067780346,0.7226909
8.5,6.5,2,1,1,1,0.10867074,0.7197003
8.5,6.5,2,1,1,0,0.28938726,0.7338864
8.5,6.5,2,2,0,2,0.59822035,0.73056334
8.5,6.5,2,2,0,1,0.8631103,0.72375906
8.5,6.5,2,2,0,0,1.0456294,0.74178606
8.5,6.5,2,2,1,2,0.6719519,0.72022444
8.5,6.5,2,2,1,1,0.95696807,0.70734596
8.5,6.5,2,2,1,0,1.143067,0.7241338
8.5,6.5,2,0,0,2,-0.40664008,0.718293
8.5,6.5,2,0,0,1,-0.29383752,0.7056306
8.5,6.5,2,0,0,0,-0.134648,0.71454495
8.5,6.5,2,0,1,2,-0.5429015,0.7267295
8.5,6.5,2,0,1,1,-0.4596589,0.7123986
8.5,6.5,2,0,1,0,-0.30704293,0.71848005
8.5,6.5,1,1,0,2,-0.31059608,0.69891477
8.5,6.5,1,1,0,1,-0.17164609,0.70309687
8.5,6.5,1,1,0,0,0.0034716427,0.72342026
8.5,6.5,1,1,1,2,-0.3648686,0.69677246
8.5,6.5,1,1,1,1,-0.23414579,0.6982074
8.5,6.5,1,1,1,0,-0.060683757,0.7168988
8.5,6.5,1,2,0,2,0.36538354,0.7166164
8.5,6.5,1,2,0,1,0.5996388,0.70522726
8.5,6.5,1,2,0,0,0.77866876,0.7219724
8.5,6.5,1,2,1,2,0.42662862,0.6987609
8.5,6.5,1,2,1,1,0.6803384,0.6835352
8.5,6.5,1,2,1,0,0.8616382,0.7042648
8.5,6.5,1,0,0,2,-0.6369798,0.70474505
8.5,6.5,1,0,0,1,-0.58020926,0.696985
8.5,6.5,1,0,0,0,-0.44577447,0.7087329
8.5,6.5,1,0,1,2,-0.80799854,0.7091329
8.5,6.5,1,0,1,1,-0.7856964,0.6982739
8.5,6.5,1,0,1,0,-0.6554848,0.706535
8.5,6.5,0,1,0,2,-0.5174861,0.6949871
8.5,6.5,0,1,0,1,-0.4376932,0.70020056
8.5,6.5,0,1,0,0,-0.29093894,0.72351474
8.5,6.5,0,1,1,2,-0.5813596,0.6847618
8.5,6.5,0,1,1,1,-0.5116694,0.689732
8.5,6.5,0,1,1,0,-0.36783126,0.71430147
8.5,6.5,0,2,0,2,0.13300064,0.7298368
8.5,6.5,0,2,0,1,0.30219534,0.7148622
8.5,6.5,0,2,0,0,0.4543548,0.7273147
8.5,6.5,0,2,1,2,0.17321101,0.71221256
8.5,6.5,0,2,1,1,0.3544003,0.6966982
8.5,6.5,0,2,1,0,0.50812066,0.71533424
8.5,6.5,0,0,0,2,-0.7699703,0.7094043
8.5,6.5,0,0,0,1,-0.7761793,0.70298475
8.5,6.5,0,0,0,0,-0.6844634,0.717716
8.5,6.5,0,0,1,2,-0.9518343,0.70708567
8.5,6.5,0,0,1,1,-0.9913157,0.6967611
8.5,6.5,0,0,1,0,-0.9007647,0.7076931
8.5,8.0,2,1,0,2,-0.17399964,0.7193368
8.5,8.0,2,1,0,1,-0.029970616,0.7197923
8.5,8.0,2,1,0,0,0.14051548,0.7365786
8.5,8.0,2,1,1,2,-0.20765612,0.7270413
8.5,8.0,2,1,1,1,-0.072126895,0.7222613
8.5,8.0,2,1,1,0,0.0944837,0.7338607
8.5,8.0,2,2,0,2,0.4190525,0.73191136
8.5,8.0,2,2,0,1,0.6510873,0.73119587
8.5,8.0,2,2,0,0,0.8304455,0.7527606
8.5,8.0,2,2,1,2,0.49149212,0.7284701
8.5,8.0,2,2,1,1,0.73760605,0.72199523
8.5,8.0,2,2,1,0,0.9166676,0.74070495
8.5,8.0,2,0,0,2,-0.46312055,0.71811575
8.5,8.0,2,0,0,1,-0.38181648,0.7054484
8.5,8.0,2,0,0,0,-0.24158296,0.7124119
8.5,8.0,2,0,1,2,-0.5942278,0.7250742
8.5,8.0,2,0,1,1,-0.545154,0.7082545
8.5,8.0,2,0,1,0,-0.41434494,0.7119126
8.5,8.0,1,1,0,2,-0.43110862,0.6965422
8.5,8.0,1,1,0,1,-0.33528122,0.69955635
8.5,8.0,1,1,0,0,-0.17803887,0.71792716
8.5,8.0,1,1,1,2,-0.4759414,0.70253026
8.5,8.0,1,1,1,1,-0.39266083,0.70067376
8.5,8.0,1,1,1,0,-0.24252614,0.7139258
8.5,8.0,1,2,0,2,0.21520242,0.72215855
8.5,8.0,1,2,0,1,0.41670278,0.716506
8.5,8.0,1,2,0,0,0.58929646,0.73513025
8.5,8.0,1,2,1,2,0.27871338,0.7135501
8.5,8.0,1,2,1,1,0.49370173,0.7037262
8.5,8.0,1,2,1,0,0.6654235,0.7226942
8.5,8.0,1,0,0,2,-0.6735809,0.7065585
8.5,8.0,1,0,0,1,-0.6564131,0.6948958
8.5,8.0,1,0,0,0,-0.55021966,0.6998001
8.5,8.0,1,0,1,2,-0.842291,0.71244544
8.5,8.0,1,0,1,1,-0.8634393,0.69499886
8.5,8.0,1,0,1,0,-0.7661853,0.6944133
8.5,8.0,0,1,0,2,-0.6013652,0.68579143
8.5,8.0,0,1,0,1,-0.56288314,0.6909323
8.5,8.0,0,1,0,0,-0.43769166,0.71350986
8.5,8.0,0,1,1,2,-0.6513833,0.69012403
8.5,8.0,0,1,1,1,-0.62846935,0.6907371
8.5,8.0,0,1,1,0,-0.51354253,0.7080035
8.5,8.0,0,2,0,2,0.029192418,0.73401606
8.5,8.0,0,2,0,1,0.17275605,0.7234973
8.5,8.0,0,2,0,0,0.3160986,0.7379193
8.5,8.0,0,2,1,2,0.07467225,0.72412616
8.5,8.0,0,2,1,1,0.2269493,0.7113517
8.5,8.0,0,2,1,0,0.36865178,0.72821206
8.5,8.0,0,0,0,2,-0.7873218,0.71007526
8.5,8.0,0,0,0,1,-0.8365644,0.6981157
8.5,8.0,0,0,0,0,-0.77831924,0.70352894
8.5,8.0,0,0,1,2,-0.9697331,0.7128234
8.5,8.0,0,0,1,1,-1.0565516,0.69278395
8.5,8.0,0,0,1,0,-1.0058343,0.6898945
