x1_CeilingHeight,x2_GridModule,x3_OuterFurniture,x4_VisualBoundary,x5_PhysicalBoundary,x6_InnerFurniture,pred_mean,pred_std
2.8,8.0,1,2,1,1,0.32293844,0.73230606
2.8,8.0,1,2,1,0,0.47997296,0.74335593
2.8,8.0,1,0,0,2,-0.33898342,0.73502785
2.8,8.0,1,0,0,1,-0.21427107,0.730394
2.8,8.0,1,0,0,0,-0.10452051,0.738801
2.8,8.0,1,0,1,2,-0.43889612,0.73272496
2.8,8.0,1,0,1,1,-0.31742835,0.7287651
2.8,8.0,1,0,1,0,-0.20235586,0.73769295
2.8,8.0,0,1,0,2,-0.32163274,0.737803
2.8,8.0,0,1,0,1,-0.17739767,0.7335071
2.8,8.0,0,1,0,0,-0.04277164,0.74292004
2.8,8.0,0,1,1,2,-0.4190385,0.73946637
2.8,8.0,0,1,1,1,-0.2758911,0.7358747
2.8,8.0,0,1,1,0,-0.13470253,0.7461268
2.8,8.0,0,2,0,2,-0.038513217,0.7407383
2.8,8.0,0,2,0,1,0.09965383,0.73696864
2.8,8.0,0,2,0,0,0.21886119,0.7512466
2.8,8.0,0,2,1,2,-0.091279544,0.75002
2.8,8.0,0,2,1,1,0.053856846,0.7453784
2.8,8.0,0,2,1,0,0.18498185,0.7574831
2.8,8.0,0,0,0,2,-0.50993735,0.7476327
2.8,8.0,0,0,0,1,-0.41871107,0.74126583
2.8,8.0,0,0,0,0,-0.32421112,0.75254947
2.8,8.0,0,0,1,2,-0.6131135,0.7480616
2.8,8.0,0,0,1,1,-0.5281894,0.74052346
2.8,8.0,0,0,1,0,-0.43408006,0.75042677
4.0,6.5,2,1,0,2,0.27184427,0.728024
4.0,6.5,2,1,0,1,0.47728598,0.72849524
4.0,6.5,2,1,0,0,0.6351701,0.7393513
4.0,6.5,2,1,1,2,0.25932616,0.72894657
4.0,6.5,2,1,1,1,0.4645064,0.72717524
4.0,6.5,2,1,1,0,0.621438,0.73635453
4.0,6.5,2,2,0,2,0.7851192,0.73957926
4.0,6.5,2,2,0,1,1.0020747,0.7344435
4.0,6.5,2,2,0,0,1.1207569,0.7464339
4.0,6.5,2,2,1,2,0.80745316,0.7380843
4.0,6.5,2,2,1,1,1.0385363,0.7327953
4.0,6.5,2,2,1,0,1.1680527,0.7454548
4.0,6.5,2,0,0,2,-0.14940327,0.7380944
4.0,6.5,2,0,0,1,-0.022785788,0.7295417
4.0,6.5,2,0,0,0,0.09431451,0.7319752
4.0,6.5,2,0,1,2,-0.21279067,0.7329327
4.0,6.5,2,0,1,1,-0.097730584,0.72254807
4.0,6.5,2,0,1,0,0.013837809,0.72439665
4.0,6.5,1,1,0,2,-0.021583503,0.7310806
4.0,6.5,1,1,0,1,0.17346716,0.72799575
4.0,6.5,1,1,0,0,0.33751303,0.73433554
4.0,6.5,1,1,1,2,-0.089467295,0.73122793
4.0,6.5,1,1,1,1,0.10382902,0.7274693
4.0,6.5,1,1,1,0,0.27072453,0.7338039
4.0,6.5,1,2,0,2,0.4211818,0.73291594
4.0,6.5,1,2,0,1,0.62236756,0.72605956
4.0,6.5,1,2,0,0,0.76723313,0.73567355
4.0,6.5,1,2,1,2,0.40707052,0.7300284
4.0,6.5,1,2,1,1,0.62171,0.7217954
4.0,6.5,1,2,1,0,0.7797637,0.73218
4.0,6.5,1,0,0,2,-0.40668732,0.7370441
4.0,6.5,1,0,0,1,-0.2914369,0.7318589
4.0,6.5,1,0,0,0,-0.17478877,0.738752
4.0,6.5,1,0,1,2,-0.50845,0.73142976
4.0,6.5,1,0,1,1,-0.4071371,0.7252848
4.0,6.5,1,0,1,0,-0.29613388,0.73216045
4.0,6.5,0,1,0,2,-0.2686842,0.74364275
4.0,6.5,0,1,0,1,-0.12269337,0.73741204
4.0,6.5,0,1,0,0,0.014823312,0.7436839
4.0,6.5,0,1,1,2,-0.37046373,0.7418619
4.0,6.5,0,1,1,1,-0.23227113,0.73503345
4.0,6.5,0,1,1,0,-0.09411169,0.7415147
4.0,6.5,0,2,0,2,0.104315154,0.7445029
4.0,6.5,0,2,0,1,0.25621587,0.7382136
4.0,6.5,0,2,0,0,0.38167834,0.7494236
4.0,6.5,0,2,1,2,0.04939055,0.7474861
4.0,6.5,0,2,1,1,0.2067194,0.73934156
4.0,6.5,0,2,1,0,0.34232384,0.74870837
4.0,6.5,0,0,0,2,-0.5773308,0.75217813
4.0,6.5,0,0,0,1,-0.494717,0.74441504
4.0,6.5,0,0,0,0,-0.39578357,0.75360316
4.0,6.5,0,0,1,2,-0.68533486,0.7496679
4.0,6.5,0,0,1,1,-0.61562705,0.74073845
4.0,6.5,0,0,1,0,-0.52379227,0.7490049
4.0,8.0,2,1,0,2,0.14443052,0.73264116
4.0,8.0,2,1,0,1,0.34683442,0.73062766
4.0,8.0,2,1,0,0,0.50951743,0.7397868
4.0,8.0,2,1,1,2,0.12572157,0.7316084
4.0,8.0,2,1,1,1,0.334234,0.72781485
4.0,8.0,2,1,1,0,0.50185657,0.7364669
4.0,8.0,2,2,0,2,0.55415845,0.74508005
4.0,8.0,2,2,0,1,0.74880826,0.7396151
4.0,8.0,2,2,0,0,0.8736197,0.750894
4.0,8.0,2,2,1,2,0.5760381,0.7449358
4.0,8.0,2,2,1,1,0.7876175,0.7392694
4.0,8.0,2,2,1,0,0.92262244,0.75106746
4.0,8.0,2,0,0,2,-0.14158988,0.7367036
4.0,8.0,2,0,0,1,-0.006301826,0.727918
4.0,8.0,2,0,0,0,0.10827988,0.73008215
4.0,8.0,2,0,1,2,-0.1985938,0.73309964
4.0,8.0,2,0,1,1,-0.06613303,0.72470206
4.0,8.0,2,0,1,0,0.048751708,0.72801197
4.0,8.0,1,1,0,2,-0.14573812,0.7284299
4.0,8.0,1,1,0,1,0.049092647,0.7267678
4.0,8.0,1,1,0,0,0.21587121,0.7348873
4.0,8.0,1,1,1,2,-0.22668654,0.72912097
4.0,8.0,1,1,1,1,-0.02801252,0.72709394
4.0,8.0,1,1,1,0,0.14774966,0.7355048
4.0,8.0,1,2,0,2,0.19617838,0.7318151
4.0,8.0,1,2,0,1,0.3781724,0.72699916
4.0,8.0,1,2,0,0,0.5242298,0.7369281
4.0,8.0,1,2,1,2,0.17679143,0.7338613
4.0,8.0,1,2,1,1,0.37432694,0.7286105
4.0,8.0,1,2,1,0,0.53515816,0.73914856
4.0,8.0,1,0,0,2,-0.42429495,0.7329483
4.0,8.0,1,0,0,1,-0.2967224,0.72946286
4.0,8.0,1,0,0,0,-0.17763686,0.73761714
4.0,8.0,1,0,1,2,-0.5367495,0.73029494
4.0,8.0,1,0,1,1,-0.41617435,0.72684187
4.0,8.0,1,0,1,0,-0.29471517,0.7351335
4.0,8.0,0,1,0,2,-0.37493885,0.7344352
4.0,8.0,0,1,0,1,-0.22731054,0.7309802
4.0,8.0,0,1,0,0,-0.08612109,0.739702
4.0,8.0,0,1,1,2,-0.48714143,0.7360158
4.0,8.0,0,1,1,1,-0.3455205,0.73284495
4.0,8.0,0,1,1,0,-0.20055485,0.74202675
4.0,8.0,0,2,0,2,-0.053714816,0.7386394
4.0,8.0,0,2,0,1,0.0890043,0.7351406
4.0,8.0,0,2,0,0,0.2133115,0.7488248
4.0,8.0,0,2,1,2,-0.11451278,0.7470938
4.0,8.0,0,2,1,1,0.033208784,0.74274856
4.0,8.0,0,2,1,0,0.16895974,0.7544499
4.0,8.0,0,0,0,2,-0.6238358,0.744218
4.0,8.0,0,0,0,1,-0.53433496,0.7378441
4.0,8.0,0,0,0,0,-0.43297362,0.7478161
4.0,8.0,0,0,1,2,-0.74357617,0.74439
4.0,8.0,0,0,1,1,-0.66545594,0.73635274
4.0,8.0,0,0,1,0,-0.5677457,0.7446811
8.5,6.5,2,1,0,2,0.36808354,0.7515551
8.5,6.5,2,1,0,1,0.58441734,0.7452837
8.5,6.5,2,1,0,0,0.746337,0.75180924
8.5,6.5,2,1,1,2,0.3403427,0.7489177
8.5,6.5,2,1,1,1,0.55712277,0.742437
8.5,6.5,2,1,1,0,0.7188021,0.7489842
8.5,6.5,2,2,0,2,0.96023446,0.75785315
8.5,6.5,2,2,0,1,1.1928495,0.7520576
8.5,6.5,2,2,0,0,1.3211257,0.7622446
8.5,6.5,2,2,1,2,0.983107,0.75030583
8.5,6.5,2,2,1,1,1.2371185,0.7441342
8.5,6.5,2,2,1,0,1.3783265,0.75522774
8.5,6.5,2,0,0,2,-0.31882572,0.7530515
8.5,6.5,2,0,0,1,-0.17885852,0.7410862
8.5,6.5,2,0,0,0,-0.026072687,0.7461494
8.5,6.5,2,0,1,2,-0.39523596,0.7528048
8.5,6.5,2,0,1,1,-0.27056497,0.7392033
8.5,6.5,2,0,1,0,-0.12628388,0.7427732
8.5,6.5,1,1,0,2,-0.03438187,0.7343614
8.5,6.5,1,1,0,1,0.17235082,0.7297959
8.5,6.5,1,1,0,0,0.3521508,0.7376399
8.5,6.5,1,1,1,2,-0.11909444,0.7340993
8.5,6.5,1,1,1,1,0.07462966,0.72894657
8.5,6.5,1,1,1,0,0.24769717,0.7361638
8.5,6.5,1,2,0,2,0.5235568,0.7446754
8.5,6.5,1,2,0,1,0.7241808,0.7346609
8.5,6.5,1,2,0,0,0.86251354,0.74427825
8.5,6.5,1,2,1,2,0.5109155,0.73784846
8.5,6.5,1,2,1,1,0.72399503,0.7267346
8.5,6.5,1,2,1,0,0.867486,0.7375771
8.5,6.5,1,0,0,2,-0.66715693,0.742974
8.5,6.5,1,0,0,1,-0.53949744,0.7350817
8.5,6.5,1,0,0,0,-0.38088837,0.7423243
8.5,6.5,1,0,1,2,-0.7887917,0.74489206
8.5,6.5,1,0,1,1,-0.68555653,0.73476726
8.5,6.5,1,0,1,0,-0.5399067,0.7390872
8.5,6.5,0,1,0,2,-0.43374223,0.7334133
8.5,6.5,0,1,0,1,-0.2921239,0.73117465
8.5,6.5,0,1,0,0,-0.13785928,0.74207795
8.5,6.5,0,1,1,2,-0.57056063,0.72885305
8.5,6.5,0,1,1,1,-0.4536422,0.7262068
8.5,6.5,0,1,1,0,-0.30751073,0.73742974
8.5,6.5,0,2,0,2,0.024108524,0.7573707
8.5,6.5,0,2,0,1,0.15805596,0.7490866
8.5,6.5,0,2,0,0,0.28322226,0.76027155
8.5,6.5,0,2,1,2,-0.046148185,0.7537777
8.5,6.5,0,2,1,1,0.08352398,0.74480844
8.5,6.5,0,2,1,0,0.21302211,0.75631016
8.5,6.5,0,0,0,2,-0.8792195,0.7542611
8.5,6.5,0,0,0,1,-0.7990552,0.74512255
8.5,6.5,0,0,0,0,-0.6763607,0.7513029
8.5,6.5,0,0,1,2,-1.0305486,0.7556177
8.5,6.5,0,0,1,1,-0.9824351,0.7441672
8.5,6.5,0,0,1,0,-0.873512,0.7472231
8.5,8.0,2,1,0,2,0.22379696,0.75190026
8.5,8.0,2,1,0,1,0.40570116,0.74433976
8.5,8.0,2,1,0,0,0.54542774,0.7492358
8.5,8.0,2,1,1,2,0.18994045,0.75038594
8.5,8.0,2,1,1,1,0.3761301,0.7414084
8.5,8.0,2,1,1,0,0.5197294,0.74546415
8.5,8.0,2,2,0,2,0.7781881,0.757715
8.5,8.0,2,2,0,1,0.9665542,0.7532648
8.5,8.0,2,2,0,0,1.0700401,0.76365286
8.5,8.0,2,2,1,2,0.79130363,0.75412714
8.5,8.0,2,2,1,1,0.9994141,0.74913406
8.5,8.0,2,2,1,0,1.1159517,0.75968504
8.5,8.0,2,0,0,2,-0.40161777,0.753769
8.5,8.0,2,0,0,1,-0.2818023,0.7447657
8.5,8.0,2,0,0,0,-0.14479017,0.7511897
8.5,8.0,2,0,1,2,-0.48150593,0.7521298
8.5,8.0,2,0,1,1,-0.37420583,0.74033916
8.5,8.0,2,0,1,0,-0.24231684,0.7450823
8.5,8.0,1,1,0,2,-0.17812943,0.73458606
8.5,8.0,1,1,0,1,-0.0090125855,0.73108286
8.5,8.0,1,1,0,0,0.14306569,0.73879075
8.5,8.0,1,1,1,2,-0.27149597,0.73659205
8.5,8.0,1,1,1,1,-0.109895416,0.7299172
8.5,8.0,1,1,1,0,0.040714618,0.73510593
8.5,8.0,1,2,0,2,0.34494412,0.7502839
8.5,8.0,1,2,0,1,0.5054598,0.7415514
8.5,8.0,1,2,0,0,0.6201643,0.7484765
8.5,8.0,1,2,1,2,0.32253766,0.74872774
8.5,8.0,1,2,1,1,0.49510396,0.73872167
8.5,8.0,1,2,1,0,0.6185523,0.74538857
8.5,8.0,1,0,0,2,-0.7758988,0.74281585
8.5,8.0,1,0,0,1,-0.6685407,0.73639596
8.5,8.0,1,0,0,0,-0.5241113,0.7434685
8.5,8.0,1,0,1,2,-0.9074607,0.7419639
8.5,8.0,1,0,1,1,-0.8218977,0.73207104
8.5,8.0,1,0,1,0,-0.68781185,0.7363998
8.5,8.0,0,1,0,2,-0.56899613,0.7294363
8.5,8.0,0,1,0,1,-0.45400834,0.72965276
8.5,8.0,0,1,0,0,-0.3169722,0.74224836
8.5,8.0,0,1,1,2,-0.7086738,0.73310757
8.5,8.0,0,1,1,1,-0.6151944,0.7290194
8.5,8.0,0,1,1,0,-0.48382312,0.73796934
8.5,8.0,0,2,0,2,-0.10742772,0.7632764
8.5,8.0,0,2,0,1,0.0037158078,0.7571864
8.5,8.0,0,2,0,0,0.11371925,0.76700264
8.5,8.0,0,2,1,2,-0.17839539,0.7650966
8.5,8.0,0,2,1,1,-0.06919647,0.7574945
8.5,8.0,0,2,1,0,0.045574542,0.7660652
8.5,8.0,0,0,0,2,-1.0166998,0.7478793
8.5,8.0,0,0,0,1,-0.9569529,0.73745996
8.5,8.0,0,0,0,0,-0.83987564,0.74134403
8.5,8.0,0,0,1,2,-1.1754355,0.74942267
8.5,8.0,0,0,1,1,-1.1508942,0.73400027
8.5,8.0,0,0,1,0,-1.051007,0.73302025
