x1_CeilingHeight,x2_GridModule,x3_OuterFurniture,x4_VisualBoundary,x5_PhysicalBoundary,x6_InnerFurniture,pred_mean,pred_std
2.8,8.0,2,2,1,1,0.73328805,0.70618504
2.8,8.0,2,2,1,0,0.9069667,0.72061026
2.8,8.0,2,0,0,2,-0.007824171,0.6969485
2.8,8.0,2,0,0,1,0.17918028,0.6852176
2.8,8.0,2,0,0,0,0.32422042,0.68611723
2.8,8.0,2,0,1,2,-0.038161147,0.69449705
2.8,8.0,2,0,1,1,0.15112688,0.6843434
2.8,8.0,2,0,1,0,0.2995429,0.68745285
2.8,8.0,1,1,0,2,-0.121051654,0.68753517
2.8,8.0,1,1,0,1,0.14055385,0.68488103
2.8,8.0,1,1,0,0,0.35843456,0.6951696
2.8,8.0,1,1,1,2,-0.1936488,0.6878936
2.8,8.0,1,1,1,1,0.082361236,0.68555796
2.8,8.0,1,1,1,0,0.31873477,0.69714886
2.8,8.0,1,2,0,2,0.17934062,0.6932787
2.8,8.0,1,2,0,1,0.40731502,0.6878738
2.8,8.0,1,2,0,0,0.5847993,0.70062196
2.8,8.0,1,2,1,2,0.15426506,0.6972967
2.8,8.0,1,2,1,1,0.40551555,0.6912878
2.8,8.0,1,2,1,0,0.6035589,0.7048256
2.8,8.0,1,0,0,2,-0.21435295,0.69244033
2.8,8.0,1,0,0,1,-0.010314692,0.6870598
2.8,8.0,1,0,0,0,0.15598561,0.6965078
2.8,8.0,1,0,1,2,-0.29079282,0.6905833
2.8,8.0,1,0,1,1,-0.08469926,0.6863929
2.8,8.0,1,0,1,0,0.0903988,0.6966701
2.8,8.0,0,1,0,2,-0.32718122,0.69504803
2.8,8.0,0,1,0,1,-0.112922296,0.69059503
2.8,8.0,0,1,0,0,0.08546843,0.7018486
2.8,8.0,0,1,1,2,-0.4243604,0.6970722
2.8,8.0,0,1,1,1,-0.2025101,0.69374835
2.8,8.0,0,1,1,0,0.010954272,0.7063476
2.8,8.0,0,2,0,2,-0.043730367,0.69894624
2.8,8.0,0,2,0,1,0.13569035,0.69496393
2.8,8.0,0,2,0,0,0.29232252,0.7124116
2.8,8.0,0,2,1,2,-0.10079466,0.7093143
2.8,8.0,0,2,1,1,0.09473337,0.70469546
2.8,8.0,0,2,1,0,0.27009928,0.72016245
2.8,8.0,0,0,0,2,-0.40119934,0.7062144
2.8,8.0,0,0,0,1,-0.22419904,0.69882125
2.8,8.0,0,0,0,0,-0.06018566,0.7126534
2.8,8.0,0,0,1,2,-0.48797226,0.70718324
2.8,8.0,0,0,1,1,-0.31087375,0.69873124
2.8,8.0,0,0,1,0,-0.1417601,0.7110923
4.0,6.5,2,1,0,2,0.3346498,0.6855513
4.0,6.5,2,1,0,1,0.5784751,0.68663496
4.0,6.5,2,1,0,0,0.757318,0.6984748
4.0,6.5,2,1,1,2,0.32157075,0.6866589
4.0,6.5,2,1,1,1,0.5636405,0.68519616
4.0,6.5,2,1,1,0,0.7416576,0.69519705
4.0,6.5,2,2,0,2,0.9465991,0.6980152
4.0,6.5,2,2,0,1,1.2161467,0.69190484
4.0,6.5,2,2,0,0,1.3453634,0.7061212
4.0,6.5,2,2,1,2,0.9454949,0.6962934
4.0,6.5,2,2,1,1,1.2288834,0.6899681
4.0,6.5,2,2,1,0,1.3739961,0.70510477
4.0,6.5,2,0,0,2,-0.12185155,0.69784534
4.0,6.5,2,0,0,1,0.030200254,0.6886123
4.0,6.5,2,0,0,0,0.17243864,0.69131255
4.0,6.5,2,0,1,2,-0.1652845,0.69213736
4.0,6.5,2,0,1,1,-0.027122606,0.68047535
4.0,6.5,2,0,1,0,0.106943265,0.68227065
4.0,6.5,1,1,0,2,0.020022284,0.68955016
4.0,6.5,1,1,0,1,0.24807073,0.68599385
4.0,6.5,1,1,0,0,0.43704617,0.6924759
4.0,6.5,1,1,1,2,-0.046862233,0.6894601
4.0,6.5,1,1,1,1,0.18131389,0.68491143
4.0,6.5,1,1,1,0,0.37649179,0.69140655
4.0,6.5,1,2,0,2,0.55341923,0.69180846
4.0,6.5,1,2,0,1,0.7966733,0.68344593
4.0,6.5,1,2,0,0,0.9564594,0.6948452
4.0,6.5,1,2,1,2,0.5187187,0.68853635
4.0,6.5,1,2,1,1,0.7784655,0.6784245
4.0,6.5,1,2,1,0,0.9578092,0.6907427
4.0,6.5,1,0,0,2,-0.3343253,0.69658977
4.0,6.5,1,0,0,1,-0.18277739,0.6902149
4.0,6.5,1,0,0,0,-0.03481661,0.69779694
4.0,6.5,1,0,1,2,-0.41066426,0.69018143
4.0,6.5,1,0,1,1,-0.27323377,0.68260694
4.0,6.5,1,0,1,0,-0.13147388,0.69014627
4.0,6.5,0,1,0,2,-0.27689892,0.7055315
4.0,6.5,0,1,0,1,-0.102489814,0.69728374
4.0,6.5,0,1,0,0,0.067488804,0.7038959
4.0,6.5,0,1,1,2,-0.38027287,0.70339966
4.0,6.5,0,1,1,1,-0.2093799,0.69420934
4.0,6.5,0,1,1,0,-0.033023108,0.70093465
4.0,6.5,0,2,0,2,0.15330054,0.7061235
4.0,6.5,0,2,0,1,0.33155286,0.6977955
4.0,6.5,0,2,0,0,0.4792049,0.71060234
4.0,6.5,0,2,1,2,0.08508457,0.70831805
4.0,6.5,0,2,1,1,0.27434456,0.6976334
4.0,6.5,0,2,1,0,0.43841708,0.708478
4.0,6.5,0,0,0,2,-0.5007665,0.71472603
4.0,6.5,0,0,0,1,-0.36998135,0.70480615
4.0,6.5,0,0,0,0,-0.23097245,0.71600574
4.0,6.5,0,0,1,2,-0.594563,0.7112785
4.0,6.5,0,0,1,1,-0.47490942,0.70029354
4.0,6.5,0,0,1,0,-0.339813,0.71074367
4.0,8.0,2,1,0,2,0.11894275,0.6917091
4.0,8.0,2,1,0,1,0.37685525,0.6889302
4.0,8.0,2,1,0,0,0.58133614,0.69880766
4.0,8.0,2,1,1,2,0.08947934,0.69004184
4.0,8.0,2,1,1,1,0.3575226,0.68542856
4.0,8.0,2,1,1,0,0.57241464,0.6953061
4.0,8.0,2,2,0,2,0.52148926,0.70568395
4.0,8.0,2,2,0,1,0.76615393,0.6988188
4.0,8.0,2,2,0,0,0.92672205,0.7121765
4.0,8.0,2,2,1,2,0.5168319,0.705721
4.0,8.0,2,2,1,1,0.78147686,0.6985535
4.0,8.0,2,2,1,0,0.958892,0.71272767
4.0,8.0,2,0,0,2,-0.08455978,0.6958609
4.0,8.0,2,0,0,1,0.101310745,0.6864158
4.0,8.0,2,0,0,0,0.24962594,0.68871295
4.0,8.0,2,0,1,2,-0.12472235,0.69182074
4.0,8.0,2,0,1,1,0.061343085,0.68316036
4.0,8.0,2,0,1,0,0.21117224,0.6872612
4.0,8.0,1,1,0,2,-0.17540048,0.6858052
4.0,8.0,1,1,0,1,0.0799035,0.68441576
4.0,8.0,1,1,0,0,0.2964772,0.69351906
4.0,8.0,1,1,1,2,-0.26524293,0.6861657
4.0,8.0,1,1,1,1,0.0022045486,0.68447596
4.0,8.0,1,1,1,0,0.237116,0.69436115
4.0,8.0,1,2,0,2,0.16728331,0.6897275
4.0,8.0,1,2,0,1,0.3959459,0.68475115
4.0,8.0,1,2,0,0,0.57602274,0.6965191
4.0,8.0,1,2,1,2,0.12724532,0.69276303
4.0,8.0,1,2,1,1,0.37943256,0.6874628
4.0,8.0,1,2,1,0,0.58235466,0.7002233
4.0,8.0,1,0,0,2,-0.3403443,0.6906943
4.0,8.0,1,0,0,1,-0.14119993,0.6871974
4.0,8.0,1,0,0,0,0.030302536,0.69646716
4.0,8.0,1,0,1,2,-0.4327625,0.6881534
4.0,8.0,1,0,1,1,-0.2344955,0.68494123
4.0,8.0,1,0,1,0,-0.056319345,0.69460374
4.0,8.0,0,1,0,2,-0.43908894,0.69237036
4.0,8.0,0,1,0,1,-0.2345631,0.6889648
4.0,8.0,0,1,0,0,-0.035013903,0.69899863
4.0,8.0,0,1,1,2,-0.55599105,0.6942372
4.0,8.0,0,1,1,1,-0.34836733,0.69144213
4.0,8.0,0,1,1,0,-0.13518988,0.70239496
4.0,8.0,0,2,0,2,-0.11955665,0.6968511
4.0,8.0,0,2,0,1,0.05675186,0.6933344
4.0,8.0,0,2,0,0,0.21871771,0.7098635
4.0,8.0,0,2,1,2,-0.19154619,0.70634836
4.0,8.0,0,2,1,1,-0.0012051947,0.7022199
4.0,8.0,0,2,1,0,0.17976834,0.7169532
4.0,8.0,0,0,0,2,-0.55705714,0.703367
4.0,8.0,0,0,0,1,-0.38668454,0.69631875
4.0,8.0,0,0,0,0,-0.21747641,0.70841014
4.0,8.0,0,0,1,2,-0.6628992,0.70378757
4.0,8.0,0,0,1,1,-0.49709612,0.69505835
4.0,8.0,0,0,1,0,-0.32525384,0.7055047
8.5,6.5,2,1,0,2,0.26725018,0.7117099
8.5,6.5,2,1,0,1,0.47880805,0.70431864
8.5,6.5,2,1,0,0,0.640653,0.71231556
8.5,6.5,2,1,1,2,0.21940626,0.70861834
8.5,6.5,2,1,1,1,0.42907202,0.70138556
8.5,6.5,2,1,1,0,0.5915308,0.7096344
8.5,6.5,2,2,0,2,0.9038855,0.7196198
8.5,6.5,2,2,0,1,1.1615906,0.7119853
8.5,6.5,2,2,0,0,1.3092425,0.72433114
8.5,6.5,2,2,1,2,0.8856776,0.7106808
8.5,6.5,2,2,1,1,1.1622149,0.7027315
8.5,6.5,2,2,1,0,1.3256027,0.71629643
8.5,6.5,2,0,0,2,-0.43300462,0.71460736
8.5,6.5,2,0,0,1,-0.3044846,0.6992408
8.5,6.5,2,0,0,0,-0.1490433,0.7052561
8.5,6.5,2,0,1,2,-0.49547106,0.71516603
8.5,6.5,2,0,1,1,-0.3807596,0.69810903
8.5,6.5,2,0,1,0,-0.23487853,0.7022998
8.5,6.5,1,1,0,2,-0.21842252,0.6924839
8.5,6.5,1,1,0,1,-0.023231614,0.6870474
8.5,6.5,1,1,0,0,0.16864051,0.6960903
8.5,6.5,1,1,1,2,-0.33061326,0.69147
8.5,6.5,1,1,1,1,-0.1488453,0.6860655
8.5,6.5,1,1,1,0,0.04220177,0.69492453
8.5,6.5,1,2,0,2,0.4091493,0.7044979
8.5,6.5,1,2,0,1,0.62529445,0.6918207
8.5,6.5,1,2,0,0,0.7869133,0.7042933
8.5,6.5,1,2,1,2,0.34463263,0.6966401
8.5,6.5,1,2,1,1,0.57124376,0.6829202
8.5,6.5,1,2,1,0,0.7451936,0.6970666
8.5,6.5,1,0,0,2,-0.80753815,0.70253986
8.5,6.5,1,0,0,1,-0.6763711,0.69251865
8.5,6.5,1,0,0,0,-0.4922222,0.7011166
8.5,6.5,1,0,1,2,-0.91522515,0.7056751
8.5,6.5,1,0,1,1,-0.80592996,0.69343704
8.5,6.5,1,0,1,0,-0.6340314,0.6985542
8.5,6.5,0,1,0,2,-0.6715822,0.69233596
8.5,6.5,0,1,0,1,-0.54021955,0.68927103
8.5,6.5,0,1,0,0,-0.36048007,0.7015659
8.5,6.5,0,1,1,2,-0.834247,0.68623376
8.5,6.5,0,1,1,1,-0.7274035,0.6837041
8.5,6.5,0,1,1,0,-0.5484277,0.6971352
8.5,6.5,0,2,0,2,-0.13501392,0.71823287
8.5,6.5,0,2,0,1,0.0040130727,0.7069759
8.5,6.5,0,2,0,0,0.15176906,0.7211654
8.5,6.5,0,2,1,2,-0.24887334,0.71326494
8.5,6.5,0,2,1,1,-0.11499201,0.7015623
8.5,6.5,0,2,1,0,0.044657003,0.71658957
8.5,6.5,0,0,0,2,-1.0151762,0.71615416
8.5,6.5,0,0,0,1,-0.9106911,0.705662
8.5,6.5,0,0,0,0,-0.74720216,0.7139929
8.5,6.5,0,0,1,2,-1.1600493,0.71802706
8.5,6.5,0,0,1,1,-1.0845969,0.7057089
8.5,6.5,0,0,1,0,-0.9306262,0.7108088
8.5,8.0,2,1,0,2,0.04391719,0.712053
8.5,8.0,2,1,0,1,0.21280672,0.70303214
8.5,8.0,2,1,0,0,0.35095477,0.7083514
8.5,8.0,2,1,1,2,-0.024207223,0.7110865
8.5,8.0,2,1,1,1,0.14856412,0.6999208
8.5,8.0,2,1,1,0,0.29496658,0.7039101
8.5,8.0,2,2,0,2,0.5783596,0.7186031
8.5,8.0,2,2,0,1,0.7803229,0.71366435
8.5,8.0,2,2,0,0,0.9078549,0.7261023
8.5,8.0,2,2,1,2,0.54225254,0.71577805
8.5,8.0,2,2,1,1,0.7634003,0.7100561
8.5,8.0,2,2,1,0,0.90948796,0.7224167
8.5,8.0,2,0,0,2,-0.5152111,0.7150993
8.5,8.0,2,0,0,1,-0.40805674,0.70503503
8.5,8.0,2,0,0,0,-0.27722317,0.7133726
8.5,8.0,2,0,1,2,-0.5921637,0.71351963
8.5,8.0,2,0,1,1,-0.49576664,0.6995826
8.5,8.0,2,0,1,0,-0.37047166,0.70566946
8.5,8.0,1,1,0,2,-0.40033448,0.69241863
8.5,8.0,1,1,0,1,-0.24226676,0.68889356
8.5,8.0,1,1,0,0,-0.07678269,0.6975014
8.5,8.0,1,1,1,2,-0.53178394,0.6953668
8.5,8.0,1,1,1,1,-0.3774606,0.6873139
8.5,8.0,1,1,1,0,-0.2023276,0.6924945
8.5,8.0,1,2,0,2,0.1325251,0.7121127
8.5,8.0,1,2,0,1,0.30421972,0.7020497
8.5,8.0,1,2,0,0,0.445953,0.7096984
8.5,8.0,1,2,1,2,0.05651177,0.71192473
8.5,8.0,1,2,1,1,0.24205412,0.7000946
8.5,8.0,1,2,1,0,0.4023577,0.70693356
8.5,8.0,1,0,0,2,-0.90444994,0.7019967
8.5,8.0,1,0,0,1,-0.7844067,0.69476134
8.5,8.0,1,0,0,0,-0.6160063,0.70286024
8.5,8.0,1,0,1,2,-1.0316728,0.70130044
8.5,8.0,1,0,1,1,-0.92921275,0.6893781
8.5,8.0,1,0,1,0,-0.76803154,0.6939771
8.5,8.0,0,1,0,2,-0.8231447,0.6867789
8.5,8.0,0,1,0,1,-0.7065674,0.68780047
8.5,8.0,0,1,0,0,-0.5349679,0.7023668
8.5,8.0,0,1,1,2,-0.9898646,0.69263005
8.5,8.0,0,1,1,1,-0.89003575,0.68753165
8.5,8.0,0,1,1,0,-0.7132045,0.697005
8.5,8.0,0,2,0,2,-0.3263582,0.7272115
8.5,8.0,0,2,0,1,-0.20844458,0.7198691
8.5,8.0,0,2,0,0,-0.07031594,0.7311523
8.5,8.0,0,2,1,2,-0.43686926,0.7303412
8.5,8.0,0,2,1,1,-0.31765592,0.7207822
8.5,8.0,0,2,1,0,-0.16608761,0.7301632
8.5,8.0,0,0,0,2,-1.1526784,0.70752907
8.5,8.0,0,0,0,1,-1.0536863,0.6954388
8.5,8.0,0,0,0,0,-0.8836871,0.69928956
8.5,8.0,0,0,1,2,-1.3063682,0.7100341
8.5,8.0,0,0,1,1,-1.2373255,0.69158375
8.5,8.0,0,0,1,0,-1.079205,0.6893564
